ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ79,green,498206.79254396766,5403988.216488899,146.7048906336153,0.2447725567245568,20.62947669475752,81.54353356558391,266.9966091587173,20.528127371723315
WF-1-BJ80,green,498231.84227096883,5403988.216488899,146.38386432630688,0.2432408814144705,20.646938563910552,81.11870356935465,267.12845218894364,20.51169128902187
WF-1-BJ81,green,498256.89199797,5403988.216488899,146.06283801899843,0.24170920610438407,20.664400433063587,80.6938735731254,267.26029521917,20.495255206320422
WF-1-BJ82,green,498281.9417249711,5403988.216488899,145.51274119423053,0.23908459339984206,20.653265314037213,79.71593515619173,268.3558147116598,20.547198548170986
WF-1-BJ83,green,498306.9914519723,5403988.216488899,144.95793479766894,0.23643751046568573,20.641542255670693,78.72662511515867,269.4711468956062,20.600547735752592
WF-1-BJ84,green,498332.04117897345,5403988.216488899,144.36706385195447,0.23361835696207978,20.64906336387412,77.62380107058596,270.7367156774872,20.67105099323739
WF-1-BJ85,green,498357.0909059746,5403988.216488899,143.68615530442054,0.23036961756925958,20.70462884384065,76.2375815894504,272.37736035248935,20.78438055388706
WF-1-BJ86,green,498382.14063297573,5403988.216488899,143.0052467568881,0.22712087817644658,20.76019432380705,74.851362108318,274.0180050274877,20.897710114536476
WF-1-BJ87,green,498407.1903599769,5403988.216488899,142.33065766014028,0.22390229004077264,20.921740792043757,73.3480375695057,275.6600559904759,21.04410786597063
WF-1-BJ88,green,498432.24008697807,5403988.216488899,141.6604214314449,0.22070447023583115,21.15628747400276,71.76405050453758,277.3030756113831,21.2132831460359
WF-1-BJ89,green,498457.28981397924,5403988.216488899,140.9901852027494,0.21750665043088913,21.390834155961755,70.18006343956942,278.9460952322903,21.382458426101163
WF-1-BJ90,green,498482.33954098035,5403988.216488899,140.33964172375434,0.21440278834161466,21.871255208835045,68.41244984162728,280.3244016621574,21.608513812669976
WF-1-BJ91,green,498507.3892679815,5403988.216488899,139.69132835246612,0.21130956650466723,22.379520333170056,66.62404143579894,281.6727306162121,21.841010593453312
WF-1-BJ92,green,498532.4389949827,5403988.216488899,139.03096120817543,0.2081588339090033,22.956517232934658,64.77014869377477,282.92222995175007,22.087416941579384
WF-1-BJ93,green,498557.48872198386,5403988.216488899,138.3236806132097,0.2047842686476853,23.801019150070935,62.66139001263941,283.7870830497519,22.387959517533
WF-1-BJ94,green,498582.53844898497,5403988.216488899,137.6164000182456,0.20140970338637518,24.64552106720527,60.55263133150888,284.65193614775177,22.68850209348593
WF-1-BJ95,green,498607.58817598614,5403988.216488899,136.8661612046075,0.19783017659571267,25.628767205248714,58.31996680971379,285.2118250154271,23.00989017417058
WF-1-BJ96,green,498632.6379029873,5403988.216488899,135.87933228103293,0.19312183505762784,26.74502097926512,55.96851951742472,285.47935884974066,23.14
WF-1-BJ97,green,498657.6876299885,5403988.216488899,134.7721574152904,0.1878393009873694,27.861274753281563,53.61707222513555,285.7468926840543,23.14
WF-1-BJ98,green,498682.7373569896,5403988.216488899,133.8021574341265,0.18321125341584893,28.887152302268312,51.586463036480396,285.66898293020296,23.14
WF-1-BJ99,green,498707.78708399076,5403988.216488899,132.86294601879104,0.1787301037310086,29.89274512958722,49.627865171942005,285.51353921167697,23.14
WF-1-BJ100,green,498732.8368109919,5403988.216488899,132.00528323759977,0.17463803751579787,30.815999726253764,47.835151530304856,285.37211160803156,23.14
WF-1-BJ101,green,498757.8865379931,5403988.216488899,131.72996011105698,0.1733244204519595,31.151276151297356,47.22701887018488,285.33077322825466,23.14
WF-1-BJ102,green,498782.9362649942,5403988.216488899,131.45463698451485,0.17201080338812427,31.48655257634016,46.61888621006632,285.289434848478,23.14
WF-1-BJ103,green,498807.9859919954,5403988.216488899,131.51880696294972,0.17231697010835834,31.507194937110686,46.64907227660834,285.43976745874454,23.14
WF-1-BJ104,green,498833.03571899654,5403988.216488899,132.03488935978112,0.17477929374726617,31.109015711195653,47.52894911814435,285.8452407460293,23.14
WF-1-BJ105,green,498858.0854459977,5403988.216488899,132.55097175661246,0.17724161738617375,30.710836485280645,48.40882595968029,286.25071403331395,23.14
WF-1-BJ106,green,498883.1351729988,5403988.216488899,133.39648771207843,0.18127572887108417,30.097606839128154,49.83162887269706,286.8549341417469,23.14
WF-1-BJ107,green,498908.1849,5404013.883155566,133.61055095657002,0.18229706381753688,29.954395144390745,50.07707933030747,287.48528540330534,23.14
WF-1-BJ108,green,498908.1849,5404039.549822232,133.0881324935048,0.17980450964613834,30.29137511599079,49.14274684328599,287.5188593186563,23.14
WF-1-BJ109,green,498908.1849,5404065.216488899,132.69066626065506,0.17790812545085785,30.493650129563868,48.44461170848226,287.687448808358,23.14
WF-1-BJ110,green,498908.1849,5404090.883155566,132.8785041958422,0.1788043346432943,30.064937018734188,48.852877751895036,288.48848141866955,23.14
WF-1-BJ111,green,498908.1849,5404116.549822232,133.0663421310225,0.17970054383569817,29.636223907920062,49.26114379529299,289.28951402895206,23.14
WF-1-BJ112,green,498908.1849,5404142.216488899,133.63093256940056,0.1823943082253675,28.457436236830798,50.51103643528873,291.1859461322414,23.14
WF-1-BJ113,green,498908.1849,5404167.883155566,134.23036807526196,0.1852543248140857,27.209275705711516,51.8387693956682,293.1836894914105,23.14
WF-1-BJ114,green,498908.1849,5404193.549822232,134.64709648497174,0.18724261238315018,25.719149416764605,53.01818938088075,295.7176454457933,23.14
WF-1-BJ115,green,498908.1849,5404219.216488899,134.96748688030655,0.1887712536407393,24.101439135911903,54.119406724674015,298.5343362136118,23.14
