ID,X,Y,Ti,Hi,Di,Mi
WF-2-BJ174,498056.757434678,5404634.216488899,19.21382286528528,46.011599727600746,388.8129033361847,4
WF-2-BJ175,498031.71545040375,5404634.216488899,19.07290312819803,52.000090965228694,381.78999352105984,4
WF-2-BJ176,498006.6734661296,5404634.216488899,18.91882302657442,58.50740788560417,374.156496623225,4
WF-2-BJ177,497981.6314818554,5404634.216488899,18.879264943200113,64.52827083028698,366.6885153631029,4
WF-2-BJ178,497956.58949758124,5404634.216488899,19.215977264911754,68.95085392199842,359.7643477468745,4
WF-2-BJ179,497931.5475133071,5404634.216488899,19.5526895866234,73.37343701370993,352.84018013064576,4
WF-2-BJ180,497906.5055290329,5404634.216488899,20.158172095100245,76.39915708937707,346.8529314892187,4
WF-2-BJ181,497881.4635447587,5404634.216488899,20.993856114853347,78.22846479057077,341.6681534139412,4
WF-2-BJ182,497856.4215604845,5404634.216488899,21.8295401346045,80.05777249176019,336.4833753386758,4
WF-2-BJ183,497831.37957621034,5404634.216488899,22.924065223479776,80.78385178984928,332.32596226203157,4
WF-2-BJ184,497806.3375919362,5404634.216488899,24.066449228347093,81.30594755610254,328.3585058075289,4
WF-2-BJ185,497781.295607662,5404634.216488899,25.21543021482505,81.73974201771037,324.5522961259493,4
WF-2-BJ186,497756.25362338783,5404634.216488899,26.402011434541976,81.67025333470144,321.6651304297544,4
WF-2-BJ187,497731.2116391136,5404634.216488899,27.588592654261653,81.60076465169234,318.777964733553,4
WF-2-BJ188,497706.16965483944,5404634.216488899,28.62044990752036,81.54339802551289,316.2701438761348,4
WF-2-BJ189,497681.12767056527,5404634.216488899,29.466656402946874,81.5005764571444,314.2174926890056,4
WF-2-BJ190,497656.0856862911,5404634.216488899,30.312862898373364,81.45775488877595,312.1648415018764,4
WF-2-BJ191,497631.04370201693,5404634.216488899,30.666289481722252,81.87355301986076,310.3038764956474,4
WF-2-BJ192,497606.00171774277,5404634.216488899,30.863996065686905,82.43427641588863,308.50348492441475,4
WF-2-BJ193,497580.95973346854,5404634.216488899,31.025474497466416,83.04374399700949,306.6767587115596,4
WF-2-BJ194,497555.91774919437,5404634.216488899,30.667395785548642,84.3522643326915,304.4723607060836,4
WF-2-BJ195,497530.8757649202,5404634.216488899,30.30931707363088,85.66078466837354,302.26796270060754,4
WF-2-BJ196,497505.83378064603,5404634.216488899,29.88530862470646,87.13125841346515,299.7835603214676,4
WF-2-BJ197,497480.79179637186,5404634.216488899,29.349277500348965,88.87691078115209,296.8233963134345,4
WF-2-BJ198,497455.7498120977,5404634.216488899,28.813246375991476,90.62256314883909,293.8632323054014,4
WF-2-BJ199,497430.70782782347,5404634.216488899,28.349882344147655,92.43144728828301,290.38016904345164,4
WF-2-BJ200,497405.6658435493,5404634.216488899,27.921379059118337,94.2706657470046,286.64625415295865,4
WF-2-BJ201,497380.62385927513,5404634.216488899,27.492875774089025,96.1098842057262,282.91233926246565,4
WF-2-BJ202,497355.58187500096,5404634.216488899,27.246046049458556,97.85251271857982,278.6676849955499,4
WF-2-BJ203,497330.5398907268,5404634.216488899,27.002715147058254,99.59328102101493,274.4131944801446,4
WF-2-BJ204,497305.4979064526,5404634.216488899,26.79718059028235,101.26982597330246,270.15827898375744,4
WF-2-BJ205,497280.45592217846,5404634.216488899,26.685814562922598,102.786360259541,265.9023046592363,4
WF-2-BJ206,497255.41393790423,5404634.216488899,26.574448535562595,104.30289454578308,261.6463303347052,4
WF-2-BJ207,497230.37195363006,5404634.216488899,26.479957850756918,105.61060785926966,257.7825073083525,4
WF-2-BJ208,497205.3299693559,5404634.216488899,26.39711099321858,106.77423667025022,254.18926498066742,4
WF-2-BJ209,497180.2879850817,5404634.216488899,26.31426413568024,107.93786548123076,250.5960226529824,4
WF-2-BJ210,497155.24600080756,5404634.216488899,26.168178749079633,108.69936599865315,248.06042793634762,4
WF-2-BJ211,497130.2040165334,5404634.216488899,26.01483393313467,109.41470443770748,245.6462452483843,4
WF-2-BJ212,497105.16203225916,5404634.216488899,25.835559425588855,110.04075118932039,243.4907137844653,4
WF-2-BJ213,497080.120047985,5404634.216488899,25.554061379956764,110.31478017100245,242.35487216724178,4
WF-2-BJ214,497055.0780637108,5404634.216488899,25.27256333432467,110.58880915268449,241.21903055001823,4
WF-2-BJ215,497030.03607943666,5404634.216488899,24.920950115699817,110.69889085151684,240.56962387497185,4
WF-2-BJ216,497004.9940951625,5404634.216488899,24.501332362430972,110.64996048205563,240.392009259552,4
WF-2-BJ217,496979.9521108883,5404634.216488899,24.081714609162134,110.60103011259442,240.2143946441322,4
WF-2-BJ218,496954.9101266141,5404634.216488899,23.5595807937054,110.43015789119971,240.40688548410387,4
WF-2-BJ219,496929.8681423399,5404634.216488899,23.013858914530015,110.23122789903113,240.68453440446385,4
WF-2-BJ220,496904.82615806576,5404634.216488899,22.45327339591674,110.03457050311687,240.9624422088287,4
WF-2-BJ221,496879.7841737916,5404634.216488899,21.781859917779535,109.85485829796407,241.2422803335656,4
WF-2-BJ222,496854.7421895174,5404634.216488899,21.110446439642335,109.6751460928113,241.52211845830254,4
WF-2-BJ223,496829.70020524325,5404634.216488899,20.372997410794827,109.56492554503772,241.66963162106575,4
WF-2-BJ224,496804.658220969,5404634.216488899,19.545678637015154,109.54927826054842,241.63705980759164,4
WF-2-BJ225,496779.61623669486,5404634.216488899,18.718359863237424,109.53363097605916,241.60448799411762,4
WF-2-BJ226,496754.5742524207,5404634.216488899,17.73915381862205,109.72643690132057,241.20757715209174,4
WF-2-BJ227,496729.5322681465,5404634.216488899,16.703447449268293,109.99678503257938,240.67513636529483,4
WF-2-BJ228,496704.49028387235,5404634.216488899,15.660386547010724,110.27919637713858,240.12415717598725,4
WF-2-BJ229,496679.4482995982,5404634.216488899,14.409485420932626,110.90251597313092,239.04927989859004,4
WF-2-BJ230,496654.40631532395,5404634.216488899,13.158584294851634,111.52583556912468,237.9744026211903,4
WF-2-BJ231,496629.3643310498,5404634.216488899,11.911799162783115,112.2198782742014,236.81574930599373,4
WF-2-BJ232,496604.3223467756,5404634.216488899,10.673022327392486,113.05152361869227,235.49409687961415,4
WF-2-BJ233,496579.28036250145,5404634.216488899,9.434245492001871,113.88316896318312,234.1724444532346,4
WF-2-BJ234,496554.2383782273,5404634.216488899,8.596335310226543,114.48951125805885,233.23626816738218,4
WF-2-BJ235,496529.1963939531,5404634.216488899,7.979259196048355,114.97173599803241,232.51244744492365,4
WF-2-BJ236,496504.1544096789,5404634.216488899,7.362183081868718,115.45396073800711,231.78862672246336,4
WF-2-BJ237,496479.1124254047,5404634.216488899,7.721995330850545,115.09978992620782,232.26539668904098,4
WF-2-BJ238,496454.07044113055,5404634.216488899,8.13311722389523,114.7016886514451,232.80522593981397,4
WF-2-BJ239,496429.0284568564,5404634.216488899,8.674393284300294,114.16137263460821,233.52165005556006,4
WF-2-BJ240,496403.9864725822,5404634.216488899,9.595115074499569,113.20645001939478,234.75291106647884,4
WF-2-BJ241,496378.94448830804,5404634.216488899,10.515836864698834,112.25152740418133,235.9841720773976,4
WF-2-BJ242,496353.9025040339,5404634.216488899,11.33041822781299,111.37025944742129,237.07896719893162,4
WF-2-BJ243,496328.86051975965,5404634.216488899,12.061844126134352,110.54669605739393,238.06684844446391,4
WF-2-BJ244,496303.8185354855,5404634.216488899,12.793270024454003,109.7231326673685,239.0547296899939,4
WF-2-BJ245,496278.7765512113,5404634.216488899,13.168794490290015,109.30755534165614,239.5179549603778,4
WF-2-BJ246,496253.73456693714,5404634.216488899,13.489257699153846,108.95509724918611,239.9000110787639,4
WF-2-BJ247,496228.692582663,5404634.216488899,13.752118409073068,108.68651834065223,240.18694365221108,4
WF-2-BJ248,496203.6505983888,5404634.216488899,13.736365781230468,108.82364855643344,240.01378006940212,4
WF-2-BJ249,496178.6086141146,5404634.216488899,13.72061315338783,108.96077877221502,239.8406164865928,4
WF-2-BJ250,496153.5666298404,5404634.216488899,13.629308451489758,109.22222922525823,239.54012843859323,4
WF-2-BJ251,496128.52464556624,5404634.216488899,13.455043795226466,109.62018951391966,239.09983176252027,4
WF-2-BJ252,496103.4826612921,5404634.216488899,13.280779138963172,110.0181498025811,238.65953508644725,4
WF-2-BJ253,496078.4406770179,5404634.216488899,13.150152257393973,110.23764376445543,238.41363654824139,4
WF-2-BJ254,496053.39869274374,5404634.216488899,13.03169465127512,110.40736878406561,238.2219498598222,4
WF-2-BJ255,496028.3567084695,5404634.216488899,12.929283531506567,110.51936399832516,238.08943410906733,4
WF-2-BJ256,496003.31472419534,5404634.216488899,12.994745523214592,110.02740880017171,238.57594542740128,4
WF-2-BJ257,495978.2727399212,5404634.216488899,13.06020751492262,109.53545360201825,239.0624567457352,4
WF-2-BJ258,495953.230755647,5404634.216488899,13.172070957123116,108.82897241036106,239.7615075215144,4
WF-2-BJ259,495928.18877137284,5404634.216488899,13.355736821646865,107.79052991530949,240.78944559977822,4
WF-2-BJ260,495903.14678709867,5404634.216488899,13.539402686170613,106.75208742025792,241.817383678042,4
WF-2-BJ261,495878.10480282444,5404634.216488899,13.704284838444579,105.66122231096489,242.89457258494323,4
WF-2-BJ262,495853.0628185503,5404634.216488899,13.861034600123505,104.5476608800258,243.99308459188916,4
WF-2-BJ263,495828.0208342761,5404634.216488899,14.017438351166419,103.43486881939198,245.09108105751437,4
WF-2-BJ264,495802.97885000193,5404634.216488899,14.064989112912114,102.56411630577401,246.02689113917071,4
WF-2-BJ265,495777.93686572777,5404634.216488899,14.112539874657813,101.69336379215603,246.96270122082709,4
WF-2-BJ266,495752.8948814536,5404634.216488899,14.121823289429967,100.91885029016653,247.8903342656601,4
WF-2-BJ267,495727.8528971794,5404634.216488899,14.045321030265043,100.3600802123874,248.79963647049252,4
WF-2-BJ268,495702.8109129052,5404634.216488899,13.968818771100297,99.80131013460958,249.70893867532283,4
WF-2-BJ269,495677.76892863103,5404634.216488899,13.826134540405077,99.40457706377731,250.80640388098755,4
WF-2-BJ270,495652.72694435687,5404608.549822232,13.799495761274619,99.22527270610287,247.73289049680824,4
WF-2-BJ271,495652.72694435687,5404582.883155566,13.957122111675847,99.34059007508121,243.4434211196772,4
WF-2-BJ272,495652.72694435687,5404557.216488899,13.986783799932049,99.15144457758056,238.97060899535862,4
WF-2-BJ273,495652.72694435687,5404531.549822232,14.016445488188246,98.96229908007992,234.49779687104007,4
WF-2-BJ274,495652.72694435687,5404505.883155566,13.90527071479343,98.5607606079562,230.01700409104342,4
WF-2-BJ275,495652.72694435687,5404480.216488899,13.744590300885216,98.08456355574879,225.53340601831695,4
WF-2-BJ276,495652.72694435687,5404454.549822232,13.502305125862241,97.56569721049996,221.3417909961769,4
WF-2-BJ277,495652.72694435687,5404428.883155566,13.171376683852912,97.00048129590792,217.46734290363796,4
WF-2-BJ278,495652.72694435687,5404403.216488899,12.866979366428854,96.4799030560403,213.98407790373582,4
WF-2-BJ279,495652.72694435687,5404377.549822232,12.657338811301724,96.11874970296122,211.89793586411298,4
WF-2-BJ280,495652.72694435687,5404351.883155566,12.447698256182203,95.7575963498953,209.81179382456585,4
WF-3-BJ1,495678.03689018614,5404664.216488899,13.64482350031162,98.92496785199101,255.1808566557147,4
WF-3-BJ2,495703.07679723896,5404664.216488899,13.830794007029521,99.18185317872684,253.86926246674503,4
WF-3-BJ3,495728.1167042918,5404664.216488899,13.943355645010252,99.57693289344718,252.82965467691002,4
WF-3-BJ4,495753.1566113446,5404664.216488899,14.055917282990983,99.97201260816753,251.79004688707505,4
WF-3-BJ5,495778.1965183974,5404664.216488899,14.087169489644538,100.56298232294483,250.80874063581348,4
WF-3-BJ6,495803.23642545025,5404664.216488899,14.083897672006232,101.23712702751254,249.8521892463325,4
WF-3-BJ7,495828.27633250307,5404664.216488899,14.079996984109618,101.91289940966553,248.89491214173958,4
WF-3-BJ8,495853.3162395559,5404664.216488899,13.9873303871858,102.81842074011504,247.83519934272414,4
WF-3-BJ9,495878.3561466087,5404664.216488899,13.894663790261976,103.72394207056456,246.77548654370872,4
WF-3-BJ10,495903.39605366153,5404664.216488899,13.794811266995673,104.62436575427915,245.73288230407013,4
WF-3-BJ11,495928.43596071436,5404664.216488899,13.679121586185381,105.51355466733276,244.7279838433789,4
WF-3-BJ12,495953.4758677672,5404664.216488899,13.56343190537509,106.40274358038636,243.72308538268766,4
WF-3-BJ13,495978.51577482,5404664.216488899,13.494732720248225,107.06172375559517,242.97817710791773,4
WF-3-BJ14,496003.5556818728,5404664.216488899,13.45517776327772,107.57792493088584,242.39451874521419,4
WF-3-BJ15,496028.59558892564,5404664.216488899,13.415622806307216,108.09412610617653,241.8108603825106,4
WF-3-BJ16,496053.63549597847,5404664.216488899,13.482909850605415,108.18046877416725,241.7165961320013,4
WF-3-BJ17,496078.6754030313,5404664.216488899,13.559199722143337,108.23059027601738,241.66356969613327,4
WF-3-BJ18,496103.7153100841,5404664.216488899,13.640288518769962,108.24292752839045,241.6570337531533,4
WF-3-BJ19,496128.75521713693,5404664.216488899,13.737684717046893,108.12686875021754,241.80847884268198,4
WF-3-BJ20,496153.79512418975,5404664.216488899,13.835080915323823,108.01080997204463,241.9599239322106,4
WF-3-BJ21,496178.8350312426,5404664.216488899,13.853306052632957,108.00171712637544,241.9927956696252,4
WF-3-BJ22,496203.87493829534,5404664.216488899,13.802010967110952,108.08655122032398,241.92154797551973,4
WF-3-BJ23,496228.91484534816,5404664.216488899,13.750715881588828,108.17138531427273,241.85030028141415,4
WF-3-BJ24,496253.954752401,5404664.216488899,13.441348088979648,108.59164197963096,241.3551476183955,4
WF-3-BJ25,496278.9946594538,5404664.216488899,13.081919795857047,109.07696333934527,240.7777665975105,4
WF-3-BJ26,496304.0345665066,5404664.216488899,12.668216529843356,109.61885967245422,240.11743438894896,4
WF-3-BJ27,496329.07447355945,5404664.216488899,11.928231012697907,110.50086505939831,238.95842850433684,4
WF-3-BJ28,496354.1143806123,5404664.216488899,11.18824549555243,111.38287044634244,237.79942261972457,4
WF-3-BJ29,496379.1542876651,5404664.216488899,10.374150178827126,112.30129152121819,236.54499536369823,4
WF-3-BJ30,496404.1941947179,5404664.216488899,9.46863137715668,113.2646357927058,235.17285419719866,4
WF-3-BJ31,496429.23410177074,5404664.216488899,8.563112575486242,114.22798006419342,233.800713030699,4
WF-3-BJ32,496454.27400882356,5404664.216488899,8.037275429066773,114.76272161534189,233.0156612373657,4
WF-3-BJ33,496479.3139158764,5404664.216488899,7.636124682881212,115.15671122446088,232.423407962326,4
WF-3-BJ34,496504.3538229292,5404664.216488899,7.29244038907454,115.50054070943975,231.91259920553205,4
WF-3-BJ35,496529.393729982,5404664.216488899,7.88430856596263,115.02776457275513,232.72770525842452,4
WF-3-BJ36,496554.43363703485,5404664.216488899,8.47617674285071,114.55498843607054,233.5428113113169,4
WF-3-BJ37,496579.47354408767,5404664.216488899,9.28623336500674,113.95331371835655,234.62160747317893,4
WF-3-BJ38,496604.5134511405,5404664.216488899,10.479247784051045,113.12540008797961,236.16322458354819,4
WF-3-BJ39,496629.5533581933,5404664.216488899,11.67226220309535,112.29748645760267,237.70484169391742,4
WF-3-BJ40,496654.59326524613,5404664.216488899,12.874943979738077,111.58854050711194,239.13201888161754,4
WF-3-BJ41,496679.63317229896,5404664.216488899,14.082429676665905,110.9387121846656,240.5023283823271,4
WF-3-BJ42,496704.6730793518,5404664.216488899,15.289915373593708,110.28888386221925,241.8726378830366,4
WF-3-BJ43,496729.7129864046,5404664.216488899,16.292825959871102,109.94617571339941,242.76289542353794,4
WF-3-BJ44,496754.7528934574,5404664.216488899,17.290085922148613,109.61195061326731,243.63989332009277,4
WF-3-BJ45,496779.79280051024,5404664.216488899,18.229116098653726,109.34713453398061,244.39302201812535,4
WF-3-BJ46,496804.83270756307,5404664.216488899,19.0170705399387,109.26239843809131,244.82477515226654,4
WF-3-BJ47,496829.8726146159,5404664.216488899,19.80502498122367,109.17766234220203,245.2565282864077,4
WF-3-BJ48,496854.9125216687,5404664.216488899,20.4990016651433,109.17084566859944,245.54318550502802,4
WF-3-BJ49,496879.95242872153,5404664.216488899,21.125838940938742,109.21969603835237,245.72618357958692,4
WF-3-BJ50,496904.99233577435,5404664.216488899,21.752676216734173,109.26854640810528,245.90918165414578,4
WF-3-BJ51,496930.0322428272,5404664.216488899,22.264189371725017,109.32165896427175,246.13326341501,4
WF-3-BJ52,496955.07214988,5404664.216488899,22.761211504900523,109.37530708434167,246.3625075355813,4
WF-3-BJ53,496980.1120569328,5404664.216488899,23.234440577185413,109.40326351789062,246.67421496139798,4
WF-3-BJ54,497005.15196398564,5404664.216488899,23.608472831556327,109.3241074802263,247.32972420038274,4
WF-3-BJ55,497030.19187103846,5404664.216488899,23.982505085927244,109.24495144256197,247.98523343936742,4
WF-3-BJ56,497055.2317780913,5404664.216488899,24.294039377803074,109.03548072718996,249.04470746316665,4
WF-3-BJ57,497080.2716851441,5404664.216488899,24.542709400701042,108.69493154743084,250.51051394767865,4
WF-3-BJ58,497105.31159219693,5404664.216488899,24.79137942359901,108.3543823676717,251.97632043219076,4
WF-3-BJ59,497130.35149924975,5404664.216488899,24.949596941116205,107.74027498733099,254.2678222581188,4
WF-3-BJ60,497155.3914063026,5404664.216488899,25.085711010615448,107.05931949215937,256.76109532278497,4
WF-3-BJ61,497180.4313133554,5404664.216488899,25.21456630604107,106.34201753229812,259.35382006544063,4
WF-3-BJ62,497205.4712204082,5404664.216488899,25.283906101370533,105.32670684523443,262.76196023374655,4
WF-3-BJ63,497230.51112746104,5404664.216488899,25.353245896699995,104.31139615817077,266.17010040205236,4
WF-3-BJ64,497255.55103451386,5404664.216488899,25.426186517962766,103.19123453355547,269.77367058280095,4
WF-3-BJ65,497280.5909415666,5404664.216488899,25.50422838051834,101.92253200689623,273.6541038132484,4
WF-3-BJ66,497305.63084861945,5404664.216488899,25.5822702430741,100.65382948023407,277.5345370437049,4
WF-3-BJ67,497330.67075567227,5404664.216488899,25.724142467910767,99.27704450918588,281.34088386928966,4
WF-3-BJ68,497355.7106627251,5404664.216488899,25.890976560586612,97.85799219707792,285.11825804015336,4
WF-3-BJ69,497380.7505697779,5404664.216488899,26.060937334927225,96.43756718939208,288.88242306555844,4
WF-3-BJ70,497405.79047683073,5404664.216488899,26.358284448355185,94.96121622470426,292.10842499575847,4
WF-3-BJ71,497430.83038388356,5404664.216488899,26.65563156178313,93.48486526001642,295.3344269259585,4
WF-3-BJ72,497455.8702909364,5404664.216488899,26.97581327291065,92.0326682882615,298.32619192303036,4
WF-3-BJ73,497480.9101979892,5404664.216488899,27.342557931160492,90.62972469554686,300.84031496315424,4
WF-3-BJ74,497505.950105042,5404664.216488899,27.70930258941034,89.2267811028322,303.3544380032781,4
WF-3-BJ75,497530.99001209484,5404664.216488899,27.985318064085064,88.0169328818746,305.50599913175154,4
WF-3-BJ76,497556.02991914767,5404664.216488899,28.208984737241586,86.9184965671183,307.4483697792444,4
WF-3-BJ77,497581.0698262005,5404664.216488899,28.43265141039811,85.820060252362,309.3907404267373,4
WF-3-BJ78,497606.1097332533,5404664.216488899,28.270523956054284,85.20439642023416,311.1593296630041,4
WF-3-BJ79,497631.14964030613,5404664.216488899,28.083425062782062,84.61998118083213,312.91667048570525,4
WF-3-BJ80,497656.18954735895,5404664.216488899,27.77714728947649,84.14248297380772,314.7560849558522,4
WF-3-BJ81,497681.2294544118,5404664.216488899,27.10219246106245,83.99573008530697,316.84939231905116,4
WF-3-BJ82,497706.2693614646,5404664.216488899,26.427237632648417,83.84897719680622,318.9426996822501,4
WF-3-BJ83,497731.3092685174,5404664.216488899,25.58956865758873,83.74462969868958,321.4497696400934,4
WF-3-BJ84,497756.34917557024,5404664.216488899,24.6184331981585,83.67506527561349,324.2962288889704,4
WF-3-BJ85,497781.38908262306,5404664.216488899,23.647297738728305,83.60550085253738,327.14268813784724,4
WF-3-BJ86,497806.4289896759,5404664.216488899,22.6596330651641,83.24429237469462,330.7575238027524,4
WF-3-BJ87,497831.4688967287,5404664.216488899,21.669152934807876,82.83340753425009,334.5032386844065,4
WF-3-BJ88,497856.50880378153,5404664.216488899,20.712236812070454,82.28459821203612,338.3882792914534,4
WF-3-BJ89,497881.54871083435,5404664.216488899,19.932134140122827,81.00920987556952,343.0072805914631,4
WF-3-BJ90,497906.5886178872,5404664.216488899,19.152031468175192,79.7338215391029,347.62628189147284,4
WF-3-BJ91,497931.62852494,5404664.216488899,18.57141653152815,77.52853274003631,352.75282484430033,4
WF-3-BJ92,497956.6684319928,5404664.216488899,18.220665611542426,74.2517462115162,358.4641935397419,4
WF-3-BJ93,497981.70833904564,5404664.216488899,17.8699146915567,70.97495968299617,364.1755622351834,4
WF-3-BJ94,498006.74824609846,5404664.216488899,17.938637727176356,65.80551815342038,370.3926373345609,4
WF-3-BJ95,498031.7881531513,5404664.216488899,18.13286414897381,60.069808782123616,376.7610159064368,4
WF-3-BJ96,498056.8280602041,5404664.216488899,18.3173162056641,54.7591174526174,382.6241143937606,4
WF-3-BJ97,498081.8679672569,5404664.216488899,18.38085628592916,54.70603322965177,382.2367390138038,4
WF-3-BJ98,498106.90787430975,5404664.216488899,18.444396366194212,54.65294900668615,381.849363633847,4
WF-3-BJ99,498131.94778136257,5404664.216488899,18.456627536173514,56.444872787111436,379.2120205863722,4
WF-3-BJ100,498156.9876884154,5404664.216488899,18.38510013721935,61.24865609006729,372.9017468348869,4
WF-3-BJ101,498182.0275954682,5404664.216488899,18.313572738265187,66.05243939302323,366.59147308340147,4
WF-3-BJ102,498207.06750252104,5404664.216488899,18.386346548563697,70.2195053926982,360.44741486302945,4
WF-3-BJ103,498232.10740957386,5404664.216488899,18.52549024587368,74.09371968519832,354.3798058011693,4
WF-3-BJ104,498257.1473166267,5404664.216488899,18.664633943183667,77.9679339776986,348.31219673930883,4
WF-3-BJ105,498282.1872236795,5404664.216488899,18.931533711447333,81.12207223690385,343.37141367533707,4
WF-3-BJ106,498307.2271307323,5404664.216488899,19.199718306134113,84.26896878377937,338.44196295593036,4
WF-3-BJ107,498332.26703778515,5404664.216488899,19.487494602478783,87.49317813181963,333.80158087654786,4
WF-3-BJ108,498357.30694483797,5404664.216488899,19.82206320418922,90.90203934236573,329.8516027402143,4
WF-3-BJ109,498382.34685189073,5404664.216488899,20.156631805898883,94.31090055290395,325.9016246038898,4
WF-3-BJ110,498407.38675894355,5404664.216488899,20.52775545667774,98.39311581820127,322.3977325095676,4
WF-3-BJ111,498432.4266659964,5404664.216488899,20.923227783139975,102.92384038432152,319.1909704873044,4
WF-3-BJ112,498457.4665730492,5404664.216488899,21.31870010960221,107.45456495044178,315.9842084650413,4
WF-3-BJ113,498482.506480102,5404664.216488899,21.750805783689174,113.13764425847702,313.3711005488183,4
WF-3-BJ114,498507.54638715484,5404664.216488899,22.18674380284694,118.94127550351331,310.82009690464673,4
WF-3-BJ115,498532.58629420766,5404664.216488899,22.594791391471773,124.47956322613362,308.50076370483225,4
WF-3-BJ116,498557.6262012605,5404664.216488899,22.898156178429772,129.02192142024228,307.05097287906096,4
WF-3-BJ117,498582.6661083133,5404664.216488899,23.20152096538778,133.56427961435102,305.60118205328956,4
WF-3-BJ118,498607.70601536613,5404664.216488899,23.326264292158534,135.18055748080693,305.0231127239291,4
WF-3-BJ119,498632.74592241895,5404664.216488899,23.283101559104594,134.04628892338002,305.2644708114837,4
WF-3-BJ120,498657.7858294718,5404664.216488899,23.239938826050643,132.91202036595303,305.5058288990383,4
WF-3-BJ121,498682.8257365246,5404664.216488899,23.128641425030317,128.4029278843961,306.5034354499173,4
WF-3-BJ122,498707.8656435774,5404664.216488899,23.00244278956157,123.15575236792344,307.66643556606334,4
WF-3-BJ123,498732.90555063024,5404664.216488899,22.915806833557834,118.00306419681328,308.8045085493474,4
WF-3-BJ124,498757.94545768306,5404664.216488899,23.10452685375214,113.50800729771296,309.76908885984363,4
WF-3-BJ125,498782.9853647359,5404664.216488899,23.293246873946444,109.01295039861267,310.7336691703398,4
WF-3-BJ126,498808.0252717887,5404664.216488899,23.636602765715963,105.45613014153065,311.5122400400079,4
WF-3-BJ127,498833.0651788415,5404664.216488899,24.184346765914405,103.13941291207998,312.04495516240684,4
WF-3-BJ128,498858.10508589435,5404664.216488899,24.73209076611286,100.82269568262922,312.57767028480583,4
WF-3-BJ129,498883.1449929472,5404664.216488899,25.41164228097381,99.66479597498694,312.897963110793,4
WF-3-BJ130,498908.1849,5404689.883155566,27.422049600658834,101.69701695362687,313.50604032873923,4
WF-3-BJ131,498908.1849,5404715.549822232,28.954264472039096,104.03813442950883,314.006194859317,4
WF-3-BJ132,498908.1849,5404741.216488899,30.62206231381689,106.14323609867989,314.5805475025121,4
WF-3-BJ133,498908.1849,5404766.883155566,32.41454034469748,108.13104298299251,315.16443780328814,4
WF-3-BJ134,498908.1849,5404792.549822232,34.40485558717137,109.93273150035009,315.7634620527092,4
WF-3-BJ135,498908.1849,5404818.216488899,36.35893124678114,111.68104259310488,316.34024971280604,4
WF-3-BJ136,498908.1849,5404843.883155566,38.061632475888935,113.05910329552867,316.76279415236263,4
WF-3-BJ137,498908.1849,5404869.549822232,39.76433370493495,114.43716399790249,317.18533859190387,4
WF-3-BJ138,498908.1849,5404895.216488899,40.46438766121556,115.02104401828882,317.53647847083215,4
WF-3-BJ139,498908.1849,5404920.883155566,41.00851779647068,115.48141930287834,317.8765140738764,4
WF-3-BJ140,498908.1849,5404946.549822232,40.725699572102265,115.37344858199185,318.4348726174963,4
WF-3-BJ141,498883.1449929472,5404972.216488899,37.855052135956214,113.52273768695424,319.65387713805654,4
WF-3-BJ142,498858.10508589435,5404972.216488899,35.85606559287237,112.21094658365257,320.1476968121169,4
WF-3-BJ143,498833.0651788415,5404972.216488899,33.99231037311908,111.06519837265454,320.5741610692391,4
WF-3-BJ144,498808.0252717887,5404972.216488899,32.12855515336587,109.91945016165653,321.0006253263613,4
WF-3-BJ145,498782.9853647359,5404972.216488899,30.5472171979088,108.97227042872683,321.36099179867443,4
WF-3-BJ146,498757.94545768306,5404972.216488899,29.179550380895243,108.17532355381162,321.67135003596036,4
WF-3-BJ147,498732.90555063024,5404972.216488899,27.811883563881693,107.37837667889643,321.98170827324617,4
WF-3-BJ148,498707.8656435774,5404972.216488899,26.81867478377479,106.72993476550968,322.3091055166428,4
WF-3-BJ149,498682.8257365246,5404972.216488899,25.879267499069584,106.10282979302775,322.63895089552744,4
WF-3-BJ150,498657.7858294718,5404972.216488899,24.988516340026877,105.46827148602951,323.0017591073458,4
WF-3-BJ151,498632.74592241895,5404972.216488899,24.320241310597492,104.79963342045367,323.5152871595202,4
WF-3-BJ152,498607.70601536613,5404972.216488899,23.651966281168146,104.13099535487784,324.0288152116945,4
WF-3-BJ153,498582.6661083133,5404972.216488899,23.051191785695465,103.39351183627157,324.6872129924633,4
WF-3-BJ154,498557.6262012605,5404972.216488899,22.52222556177265,102.58278929722502,325.49972577352133,4
WF-3-BJ155,498532.58629420766,5404972.216488899,21.993259337849846,101.7720667581785,326.3122385545794,4
WF-3-BJ156,498507.54638715484,5404972.216488899,21.508820050737903,100.88640324366354,327.3901521041803,4
WF-3-BJ157,498482.506480102,5404972.216488899,21.036243986793423,99.9807733541845,328.5387758524057,4
WF-3-BJ158,498457.4665730492,5404972.216488899,20.565092689988848,99.0796903283417,329.7157104573982,4
WF-3-BJ159,498432.4266659964,5404972.216488899,20.107560727809933,98.22207072583635,331.16326825480763,4
WF-3-BJ160,498407.38675894355,5404972.216488899,19.650028765631006,97.364451123331,332.61082605221713,4
WF-3-BJ161,498382.34685189073,5404972.216488899,19.192131346515982,96.58842183817286,334.1413345728364,4
WF-3-BJ162,498357.30694483797,5404972.216488899,18.733685261166304,95.93488537738665,335.79637831650166,4
