ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
42-17,geo,493819.99,5403253.54,156.1649378797997,0.01792134074954648,39.543877229869224,241.38375208288926,0.5002946308858924,0
44-20,geo,494139.87,5403910.06,165.47862110148057,0.06838171210358228,38.10588328267363,260.46094692020694,0.5005114065488294,0
44-21,geo,494281.28,5403430.68,153.55270036381137,0.0037685644542489022,34.539876987396354,242.68468311829724,0.5007685494110949,0
46-17,geo,494772.09,5403559.76,229.77215354533786,0.4167160332911012,63.30218759516477,238.38134756191465,0.9984936603514494,13
46-18,geo,494932.54,5403086.53,152.85712055364507,0,27.83569798548161,249.52876461294335,0.7991008054161278,0
48-20,geo,495395.96,5403245.75,159.11004107924703,0.03387754170494578,31.65057532048609,256.56649918259865,0.5009606280953155,0
48-19,geo,495234.32,5403718.35,183.62449967024122,0.16669381369980266,58.843075020450414,268.6729960707685,0.5009352027252125,0
BK14-7,geo,495198.22,5404068.78,173.9501388623969,0.11427933627369015,5.442800823311713,316.34764461378813,0.5999945957065467,0
BND-1,gray,493819.99,5403086.53,156.95496664097806,0.022201617812935132,39.24123167052155,243.2175780302696,0.518251486484427,0
BND-2,gray,495395.96,5403086.53,160.18750277408844,0.03971509446977286,33.213519936977534,256.62826681013746,0.549402019786349,0
BND-3,gray,495395.96,5404068.78,173.8343853157579,0.11365219802881696,19.28102853554737,299.1111006170469,0.5958009056303692,0
BND-4,gray,493819.99,5404068.78,163.8883128677628,0.0597656209041334,38.38245263774931,257.1485515600045,0.5458804641311439,0
WF-1-LOC1,pink,493827.2631,5403730.276,170.15495933433579,0.09371752804132508,38.49112054584397,252.95269083016765,0.5432983939994489,13
WF-1-LOC2,pink,495204.715,5403730.059,191.7892390505632,0.2109293509554506,58.320671457584304,268.7786834493748,0.5041172752533846,13
WF-1-LOC3,pink,495204.715,5403525.741,181.96887700987764,0.15772385710200615,47.61411792021845,263.6688045779144,0.5866166048755042,13
WF-1-LOC4,pink,493827.2631,5403526.016,167.13337827153453,0.07734697958307966,38.72827726323526,247.0490477371724,0.534292881590702,13
WF-1-BJ1,green,493852.30767999997,5403730.272054545,170.28672953483618,0.09443144251451303,38.46676321963215,253.22792837129006,0.5422284025327484,13
WF-1-BJ2,green,493877.35225999996,5403730.268109091,170.42688858330447,0.09519080671726739,38.44172039019884,253.5196275066625,0.5410808742526514,13
WF-1-BJ3,green,493902.39684,5403730.264163636,170.57367572733529,0.09598608111317457,38.41651840033025,253.82386766012934,0.5398583972888715,13
WF-1-BJ4,green,493927.44142,5403730.260218182,170.72482075276042,0.0968049659656799,38.39176408948246,254.1356792424694,0.5385722603305154,13
WF-1-BJ5,green,493952.486,5403730.256272727,170.87747200891954,0.09763201138800198,38.36814081753403,254.4489139639595,0.5372446762739765,13
WF-1-BJ6,green,493977.53057999996,5403730.252327273,171.027693760031,0.09844589405569813,38.346559414132805,254.75512277444963,0.5359148915590771,13
WF-1-BJ7,green,494002.57516,5403730.248381818,171.16855293286318,0.09920905144473059,38.328441377196185,255.03964102030784,0.5346687163798576,13
WF-1-BJ8,green,494027.61974,5403730.244436364,171.2944356784032,0.0998910684229577,38.31447071877544,255.29116122685429,0.5335964205512346,13
WF-1-BJ9,green,494052.66432,5403730.240490909,171.39877496236005,0.10045636561956199,38.30576428099502,255.49606528371666,0.5328066977236063,13
WF-1-BJ10,green,494077.70889999997,5403730.236545455,171.47487780751544,0.10086868132069088,38.30366358286402,255.6402190744076,0.5324233048165423,13
WF-1-BJ11,green,494102.75348,5403730.2326,171.51660910871362,0.10109477629358468,38.30984871825278,255.71010518145013,0.5325795758624216,13
WF-1-BJ12,green,494127.79806,5403730.228654545,171.51922464575492,0.1011089469462956,38.326473761010725,255.69420688763768,0.5334116194811701,13
WF-1-BJ13,green,494152.84264,5403730.224709091,171.477935136705,0.10088524554803095,38.357595968195554,255.5785611405915,0.5351134171905981,13
WF-1-BJ14,green,494177.88722,5403730.220763636,171.39517398208798,0.10043685595862097,38.41002070224922,255.3592445431463,0.5378850482373191,13
WF-1-BJ15,green,494202.9318,5403730.216818182,171.28777189843254,0.09985496489614258,38.48771205723373,255.06267710820208,0.5416762671229568,13
WF-1-BJ16,green,494227.97638,5403730.212872727,171.17090297156346,0.09922178366062094,38.59749620635768,254.70864632098173,0.546526359946659,13
WF-1-BJ17,green,494253.02096,5403730.208927273,171.06197723244912,0.09863163762334456,38.74701206305189,254.32009887662088,0.5524644332977745,13
WF-1-BJ18,green,494278.06554,5403730.204981818,170.97899550888087,0.09818205301893107,38.94447979523564,253.920364643319,0.5595188503777918,13
WF-1-BJ19,green,494303.11011999997,5403730.201036364,170.93895279456763,0.09796510659868281,39.19844787750769,253.53049765554562,0.5677254101177414,13
WF-1-BJ20,green,494328.1547,5403730.197090909,170.9621212284365,0.0980906302770052,39.523838322588574,253.1697569419376,0.5772410814640432,13
WF-1-BJ21,green,494353.19928,5403730.193145455,171.06333276573065,0.0986389817332032,39.934361139135845,252.84879012385642,0.5882023681828248,13
WF-1-BJ22,green,494378.24386,5403730.1892,171.2387398365588,0.09958931531460614,40.42887073489442,252.561886429046,0.6005275663812422,13
WF-1-BJ23,green,494403.28844,5403730.185254545,171.48817944980127,0.10094074795570362,41.01274176027195,252.30211564520476,0.6142592027099824,13
WF-1-BJ24,green,494428.33302,5403730.181309091,171.80854598787812,0.10267645380869349,41.689542286377176,252.05931322768737,0.6294078249358361,13
WF-1-BJ25,green,494453.3776,5403730.177363636,172.19411807382966,0.10476543516846036,42.460590231312864,251.82123705669696,0.6459421180373585,13
WF-1-BJ26,green,494478.42218,5403730.173418182,172.63686883368416,0.10716420343529731,43.324484323145015,251.57472431955892,0.6637799410190017,13
WF-1-BJ27,green,494503.46676,5403730.169472727,173.1297155747544,0.10983438546566092,44.2838352775057,251.30342304185135,0.6828621133978412,13
WF-1-BJ28,green,494528.51134,5403730.165527273,173.6558151944231,0.11268472743519461,45.32417569440552,250.99395104023628,0.7028596298606142,13
WF-1-BJ29,green,494553.55592,5403730.161581818,174.19653686502235,0.1156142898487087,46.41841814259853,250.64517935992694,0.7233054304826929,13
WF-1-BJ30,green,494578.6005,5403730.157636364,174.737770253156,0.11854662468385219,47.54327982478031,250.25968151720124,0.7437813156507541,13
WF-1-BJ31,green,494603.64508,5403730.153690909,175.26572838150526,0.12140703582107763,48.67024117314701,249.84709804842788,0.7638038487899225,13
WF-1-BJ32,green,494628.68966000003,5403730.149745455,175.7675619272598,0.12412590723574414,49.76581210893006,249.4249482582721,0.7828306095053303,13
WF-1-BJ33,green,494653.73424,5403730.1458,176.2320182707699,0.12664227364132477,50.79203584348496,249.01923210460768,0.8002686534505092,13
WF-1-BJ34,green,494678.77882,5403730.141854545,176.64433188133674,0.12887613723839164,51.6877363534567,248.67813061993402,0.8151291688073757,13
WF-1-BJ35,green,494703.8234,5403730.137909091,177.00111912191966,0.1308091659044607,52.397730295149344,248.4635400694706,0.8265984521093374,13
WF-1-BJ36,green,494728.86798000004,5403730.133963636,177.31006338758192,0.13248298731345257,52.894927990561264,248.4232013081965,0.8343032786836427,13
WF-1-BJ37,green,494753.91256,5403730.130018182,177.57990973361703,0.13394498108169284,53.150964753795876,248.60843484187126,0.8377670368512673,13
WF-1-BJ38,green,494778.95714,5403730.126072727,177.82440143543823,0.13526960655726827,53.15009062090919,249.06428017534392,0.8366528323817789,13
WF-1-BJ39,green,494804.00172,5403730.122127273,178.06174478922395,0.13655550317683124,52.89209511545024,249.8248917619131,0.8307947710875049,13
WF-1-BJ40,green,494829.0463,5403730.118181818,178.3137987734129,0.13792110015288384,52.39470540555354,250.9090736528469,0.8202232684743817,13
WF-1-BJ41,green,494854.09088000003,5403730.114236364,178.61437141569542,0.1395495651529745,51.68107841801289,252.3512550834559,0.8047018894256447,13
WF-1-BJ42,green,494879.13546,5403730.110290909,178.99310187212942,0.141601479419315,50.849252710049036,254.08555749295806,0.7851983499850596,13
WF-1-BJ43,green,494904.18004,5403730.106345455,179.46697262185305,0.14416885190082768,49.996343400040615,256.02369071401034,0.7627525021812277,13
WF-1-BJ44,green,494929.22462,5403730.1024,180.0519616316713,0.14733824922419203,49.21021288406051,258.0869851926028,0.7381197679458275,13
WF-1-BJ45,green,494954.26920000004,5403730.098454545,180.75959319179813,0.15117210855308935,48.57874218786375,260.18847627384656,0.7120435982290066,13
WF-1-BJ46,green,494979.31378,5403730.094509091,181.59675161283366,0.1557077282217157,48.1854034190121,262.23801856531776,0.6852174290697477,13
WF-1-BJ47,green,495004.35836,5403730.090563636,182.56557635488224,0.16095669955745395,48.105012575626546,264.14732636744526,0.6582558298983523,13
WF-1-BJ48,green,495029.40294,5403730.086618182,183.67949646377372,0.16699177945179117,48.4604380010397,265.78996570179066,0.6318203923362433,13
WF-1-BJ49,green,495054.44752000005,5403730.082672727,184.90979037765888,0.17365735807322635,49.25577370934863,267.10733413315586,0.6064266746019641,13
WF-1-BJ50,green,495079.49210000003,5403730.078727273,186.22102825186124,0.1807614809525298,50.451488276388254,268.0820765286907,0.5824595281230699,13
WF-1-BJ51,green,495104.53668,5403730.074781818,187.56925246487035,0.18806599119167708,51.9839832846173,268.71056078684074,0.5603982947401825,13
WF-1-BJ52,green,495129.58126,5403730.070836364,188.89241145575505,0.19523470119085867,53.737360072335896,269.019833616205,0.5408102670608819,13
WF-1-BJ53,green,495154.62584000005,5403730.066890909,190.11090575811448,0.20183635099216438,55.543439582918154,269.06861546001693,0.5243382406880728,13
WF-1-BJ54,green,495179.67042000004,5403730.062945455,191.13074681243785,0.20736172233005287,57.18775024285656,268.94582019130445,0.5116589692864619,13
WF-1-BJ55,green,495204.715,5403704.51925,191.74655993535217,0.21069812084472525,58.315351717243075,268.7057537676415,0.5045492931285948,13
WF-1-BJ56,green,495204.715,5403678.9795,191.23156105771307,0.20790792130775937,57.605601573097324,268.619802089604,0.5099090130642707,13
WF-1-BJ57,green,495204.715,5403653.439750001,190.27954297542323,0.20275000635352577,56.38192852296788,268.35231725731273,0.5195522213143091,13
WF-1-BJ58,green,495204.715,5403627.9,188.96444976738826,0.19562499575748807,54.821049989838826,267.82375950737253,0.5323118871522396,13
WF-1-BJ59,green,495204.715,5403602.36025,187.38204119984826,0.18705170396182125,53.07062743448656,267.0309767861444,0.5467426038226084,13
WF-1-BJ60,green,495204.715,5403576.8205,185.63189798938606,0.17756964683998488,51.24146592238766,266.0232608505932,0.5613869284305173,13
WF-1-BJ61,green,495204.715,5403551.280750001,183.80350811446058,0.16766365907201697,49.40785444130245,264.8759928762966,0.5749885862354762,13
WF-1-BJ62,green,495179.67042000004,5403525.746,181.7565880731371,0.1565737021818404,47.68566376703427,263.1826255434843,0.5964958546984267,13
WF-1-BJ63,green,495154.62584000005,5403525.751,181.38746073383209,0.15457381640358045,47.68052822442898,262.49822765855384,0.6093024432350488,13
WF-1-BJ64,green,495129.58126,5403525.756,180.9188379012001,0.1520348764808071,47.67660607700776,261.6264389667105,0.6248068571854747,13
WF-1-BJ65,green,495104.53668,5403525.761,180.38598175043708,0.1491479284704654,47.735161180131726,260.5574011771435,0.6430780178719988,13
WF-1-BJ66,green,495079.49210000003,5403525.766000001,179.8253517237277,0.14611050507237036,47.91616050231742,259.28509488223517,0.6641346882149571,13
WF-1-BJ67,green,495054.44752000005,5403525.771000001,179.27280644813808,0.143116883845135,48.2750224428889,257.80799605885414,0.6879509163336933,13
WF-1-BJ68,green,495029.40294,5403525.776000001,178.76205887138195,0.1403497173248808,48.85960378806995,256.12991125674404,0.7144569597374337,13
WF-1-BJ69,green,495004.35836,5403525.781,178.32935446314218,0.13800537893515763,49.72390066838766,254.25177063591576,0.7436655469427107,13
WF-1-BJ70,green,494979.31378,5403525.786,178.01437056662016,0.13629883556120614,50.91384225724942,252.19085715113602,0.7754499769475679,13
WF-1-BJ71,green,494954.26920000004,5403525.791,177.8190422811763,0.1352405713294466,52.37418532223823,250.01904344781406,0.8089465654676721,13
WF-1-BJ72,green,494929.22462,5403525.796,177.74698392805084,0.13485016818051762,54.05987334326737,247.79875295445134,0.8433963667173916,13
WF-1-BJ73,green,494904.18004,5403525.801,177.79124439252791,0.1350899658438756,55.894886760604024,245.6109786446027,0.8777290564429234,13
WF-1-BJ74,green,494879.13546,5403525.806,177.933304855355,0.13585963167192244,57.77255368665255,243.55304059086387,0.9105565337129353,13
WF-1-BJ75,green,494854.09088000003,5403525.811000001,178.1427022201542,0.13699412041679704,59.55882199511649,241.7338496821822,0.9402035632807131,13
WF-1-BJ76,green,494829.0463,5403525.816000001,178.37407153147734,0.1382476504211368,61.0664045750823,240.30039050859136,0.9642369008767073,13
WF-1-BJ77,green,494804.00172,5403525.821,178.5559302668845,0.13923293831468023,62.0734816160095,239.39371364976262,0.9798930384175379,13
WF-1-BJ78,green,494778.95714,5403525.826,178.63718056281687,0.13967314226061522,62.52047775896511,238.9922879296149,0.9867886386127959,13
WF-1-BJ79,green,494753.91256,5403525.831,178.5808809481092,0.1393681179863706,62.37106508221737,239.07228187662042,0.9845689449113282,13
WF-1-BJ80,green,494728.86798000004,5403525.836,178.36365049021282,0.13819119052234194,61.64226320062613,239.5691955390981,0.9735389305704163,13
WF-1-BJ81,green,494703.8234,5403525.841,177.9758592999774,0.13609018633298417,60.395946339098714,240.3887011809656,0.9545574312011444,13
WF-1-BJ82,green,494678.77882,5403525.846,177.42054814531082,0.13308157991868344,58.7270840898128,241.41915445675767,0.9288927752414708,13
WF-1-BJ83,green,494653.73424,5403525.851,176.69958439917545,0.1291754884727021,56.73402760478385,242.54259327081053,0.8977520390254147,13
WF-1-BJ84,green,494628.68966000003,5403525.856000001,175.83727820479683,0.12450362131192726,54.55996939080204,243.62734454077594,0.8630367784398513,13
WF-1-BJ85,green,494603.64508,5403525.8610000005,174.87311759324558,0.1192799196521418,52.3261444265115,244.5969876593949,0.826552963838096,13
WF-1-BJ86,green,494578.6005,5403525.866,173.82857274970786,0.11362070627261005,50.10315130179583,245.4041853700379,0.7893567466103892,13
WF-1-BJ87,green,494553.55592,5403525.871,172.72460897974787,0.10763956857792163,47.94685384143506,246.01884405953734,0.7523527569915762,13
