ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-2-LOC4,pink,497646.1295,5404201.902,111.88257361491797,0.18823857926588,25.393055347935743,85.04194107381159,272.99658930753105,21.49
WF-1-BJ1,green,496230.7070559633,5404171.902,103.4197144074452,0.1413978372738319,17.944889193817836,96.23825317622818,212.86932697498779,21.57
WF-1-BJ2,green,496255.7779119266,5404171.902,104.02606790184177,0.14475391905313498,18.438707620104992,96.49659944756465,214.39594720672028,21.57
WF-1-BJ3,green,496280.8487678899,5404171.902,104.66379218795082,0.1482836337766554,18.963107483967324,96.76381970504961,215.99865366330545,21.57
WF-1-BJ4,green,496305.91962385323,5404171.902,105.3284438429495,0.1519623877205814,19.538814479743845,97.00547809092484,217.68016744628426,21.57
WF-1-BJ5,green,496330.9904798165,5404171.902,106.08989653688789,0.15617692187523494,20.298965180171518,97.15524425593514,219.64498522016956,21.57
WF-1-BJ6,green,496356.06133577984,5404171.902,106.85134923082803,0.16039145602989818,21.059115880600963,97.30501042094578,221.6098029940594,21.57
WF-1-BJ7,green,496381.1321917431,5404171.902,107.58890837762829,0.1644737427431924,21.918689370063085,97.26860084679859,223.63028327160782,21.57
WF-1-BJ8,green,496406.20304770645,5404171.902,108.30493980769225,0.16843687655548692,22.867841256040002,97.06444980869449,225.70091460479375,21.57
WF-1-BJ9,green,496431.27390366973,5404171.902,108.7701953303393,0.1710120007968831,23.816993142014713,96.86029877059083,227.7715459379749,21.107344446626104
WF-1-BJ10,green,496456.344759633,5404171.902,109.02111998675831,0.17240083367270212,24.90435647811735,96.19512034800974,229.97200645383384,20.460195589752438
WF-1-BJ11,green,496481.41561559634,5404171.902,109.23305385935778,0.17357385801381864,26.019139456369025,95.43847912773262,232.1982236615342,19.78295798031322
WF-1-BJ12,green,496506.4864715596,5404171.902,109.40711267545356,0.1745372492148662,27.13468610108662,94.60614385039496,234.44496568842817,19.090855038742117
WF-1-BJ13,green,496531.55732752295,5404171.902,109.35393362363607,0.17424291060134356,28.254814493165735,93.31966915443498,236.81484987232056,18.3095649990709
WF-1-BJ14,green,496556.62818348623,5404171.902,109.30075457181871,0.17394857198782168,29.37494288524222,92.03319445847804,239.1847340562074,17.52827495940152
